f1_mean,f1_std,f1_min,f1_max,f1_range,f2_mean,f2_std,f2_min,f2_max,f2_range,f3_mean,f3_std,f3_min,f3_max,f3_range,f4_mean,f4_std,f4_min,f4_max,f4_range,f5_mean,f5_std,f5_min,f5_max,f5_range,pitch3_mean,pitch3_std,pitch3_min,pitch3_max,pitch3_range,actividad
19.013636363636362,2.1991311206816238,0.0,23.0,23.0,29.45568181818182,8.541494413031671,0.0,43.0,43.0,35.31363636363636,14.10631049806322,0.0,56.0,56.0,37.58409090909091,15.553564969628757,0.0,62.0,62.0,37.0875,13.36584276583071,0.0,57.0,57.0,150.25266705428024,63.967693393344724,-179.903018093127,179.765508222296,359.66852631542304,005
24.256818181818183,7.852906171003097,15.0,39.0,24.0,37.763636363636365,12.361452012921808,22.0,58.0,36.0,34.842045454545456,10.432850451501183,22.0,50.0,28.0,27.7625,8.293710822336735,17.0,40.0,23.0,28.54090909090909,6.0816907854573925,22.0,41.0,19.0,157.9412137506769,6.035340382107918,142.082074036542,168.627208684953,26.545134648410993,005
23.65681818181818,7.937136469192055,15.0,39.0,24.0,36.63409090909091,12.522623947767102,22.0,58.0,36.0,33.74545454545454,10.48890007547924,22.0,50.0,28.0,26.680681818181817,8.335662131557854,17.0,40.0,23.0,28.069318181818183,6.105211223256614,22.0,41.0,19.0,157.7880126493198,5.922248776034319,142.082074036542,168.512617125926,26.430543089384003,005
15.968181818181819,7.618242839851073,0.0,27.0,27.0,24.864772727272726,13.746607348168157,0.0,44.0,44.0,31.054545454545455,20.21990979371856,0.0,60.0,60.0,30.956818181818182,20.868210901744057,0.0,63.0,63.0,31.443181818181817,20.176751897883868,0.0,63.0,63.0,62.26689807220208,143.5837116204741,-179.920206826981,179.96031387264,359.880520699621,005
16.34431818181818,7.228311728489224,0.0,27.0,27.0,25.230681818181818,13.176346385875657,0.0,44.0,44.0,31.251136363636363,19.61920148452775,0.0,60.0,60.0,31.045454545454547,20.34381137243031,0.0,63.0,63.0,31.64318181818182,19.659255254173804,0.0,63.0,63.0,76.3388326729916,139.1452033506056,-179.920206826981,179.96031387264,359.880520699621,005
15.993181818181819,7.6369287534403485,0.0,27.0,27.0,24.607954545454547,13.614236545807724,0.0,44.0,44.0,30.571590909090908,20.025140158762916,0.0,60.0,60.0,30.443181818181817,20.734664625905104,0.0,63.0,63.0,30.786363636363635,19.93084168852944,0.0,63.0,63.0,89.41490802788744,128.46595615085906,-179.920206826981,179.96031387264,359.880520699621,005
14.039772727272727,7.6976684748271085,0.0,23.0,23.0,23.56590909090909,14.59265760551297,0.0,42.0,42.0,30.507954545454545,20.97725890746122,0.0,58.0,58.0,30.90340909090909,21.52553424985628,0.0,60.0,60.0,31.59090909090909,21.560135964550813,0.0,61.0,61.0,119.15079255030976,64.48911950405667,0.0,170.088251062536,170.088251062536,005
14.413636363636364,7.3834455774415595,0.0,23.0,23.0,23.817045454545454,14.01409778491668,0.0,42.0,42.0,30.50227272727273,20.343024140927206,0.0,58.0,58.0,30.77840909090909,20.96294863922598,0.0,60.0,60.0,31.675,21.07877675638353,0.0,61.0,61.0,123.09865406351412,62.09319310415063,0.0,170.088251062536,170.088251062536,005
14.064772727272727,7.719758294802065,0.0,23.0,23.0,23.327272727272728,14.47598895406967,0.0,42.0,42.0,29.876136363636363,20.77267378026731,0.0,58.0,58.0,30.115909090909092,21.44459502979097,0.0,60.0,60.0,30.963636363636365,21.57515501797349,0.0,61.0,61.0,119.57458599218549,64.54446465894532,0.0,173.674966860055,173.674966860055,005
20.442045454545454,2.231755403208888,16.0,25.0,9.0,67.35681818181818,17.99191608532809,44.0,91.0,47.0,35.345454545454544,13.613370008018096,22.0,56.0,34.0,25.276136363636365,6.995769733433423,17.0,35.0,18.0,32.157954545454544,9.962831169252283,22.0,47.0,25.0,128.8110042156642,115.99740500721347,-179.988961762397,179.994691340348,359.983653102745,005
20.71931818181818,2.1115675970572547,17.0,25.0,8.0,69.04886363636363,17.784086951785792,44.0,91.0,47.0,36.523863636363636,13.461962357949883,22.0,56.0,34.0,26.04659090909091,6.934194730458423,17.0,35.0,18.0,33.19318181818182,9.957018943422243,22.0,47.0,25.0,157.46343856926222,69.60532526005431,-179.988961762397,179.994691340348,359.983653102745,005
20.62727272727273,2.1029593473314994,17.0,25.0,8.0,68.45568181818182,17.723644697220315,44.0,91.0,47.0,35.91818181818182,13.152691959637918,22.0,56.0,34.0,25.805681818181817,6.933267266568441,16.0,35.0,19.0,32.804545454545455,9.844263547538151,22.0,47.0,25.0,162.5877582297391,56.35153352468348,-179.988961762397,179.994691340348,359.983653102745,005
19.09659090909091,2.2675551944588594,16.0,24.0,8.0,32.0875,9.436164866425536,22.0,44.0,22.0,39.86590909090909,15.430495826326549,22.0,58.0,36.0,39.720454545454544,15.861661605402428,19.0,59.0,40.0,40.74886363636364,15.48465144996359,22.0,61.0,39.0,138.44877286374805,84.23584077824407,-179.983232184445,179.897288515176,359.880520699621,005
19.148863636363636,2.3475080752200066,16.0,24.0,8.0,32.14772727272727,9.392017612563913,22.0,44.0,22.0,39.910227272727276,15.355925268684985,22.0,58.0,36.0,39.839772727272724,15.878888498517368,19.0,59.0,40.0,40.782954545454544,15.28745565362563,22.0,61.0,39.0,142.8814348022415,73.9364854832987,-179.983232184445,179.897288515176,359.880520699621,005
18.777272727272727,2.1701344361754136,16.0,24.0,8.0,31.036363636363635,9.334006518422322,22.0,44.0,22.0,38.035227272727276,15.329632176788191,22.0,58.0,36.0,38.04772727272727,16.027816567630783,19.0,59.0,40.0,38.69659090909091,15.218409521960538,22.0,59.0,37.0,150.8843139581078,51.89310446038993,-179.605080039659,179.897288515176,359.502368554835,005
20.276136363636365,2.8690945007322837,17.0,27.0,10.0,33.51590909090909,10.136891292829603,22.0,46.0,24.0,41.32159090909091,15.846278232842076,22.0,59.0,37.0,41.788636363636364,16.580474769892486,18.0,62.0,44.0,41.92727272727273,15.201351070880683,22.0,60.0,38.0,72.8238082195884,158.24021451244832,-179.988961762397,179.977502606494,359.966464368891,005
19.89659090909091,2.649954925158521,17.0,27.0,10.0,33.11818181818182,10.17023895149856,22.0,46.0,24.0,40.726136363636364,15.94318744735208,22.0,59.0,37.0,41.11477272727273,16.725097090170202,18.0,62.0,44.0,40.951136363636365,15.208135489675058,22.0,60.0,38.0,59.82113657130969,163.66536242741037,-179.988961762397,179.977502606494,359.966464368891,005
19.80909090909091,2.6666985190935133,17.0,27.0,10.0,32.70681818181818,10.151822445597743,22.0,46.0,24.0,40.11477272727273,16.03282881928037,22.0,59.0,37.0,40.3125,16.91741512935977,18.0,62.0,44.0,40.40909090909091,15.440749189634229,22.0,61.0,39.0,42.02612872864412,169.15493862084702,-179.988961762397,179.977502606494,359.966464368891,005
32.96931818181818,2.4922998667963405,30.0,38.0,8.0,33.34318181818182,11.121761995117188,22.0,50.0,28.0,27.9625,6.6176213197657505,22.0,39.0,17.0,28.34090909090909,9.50321281036094,18.0,42.0,24.0,25.279545454545456,3.7916223168174903,22.0,32.0,10.0,158.66299082220894,6.322710534507617,142.311257154594,178.33884331242,36.02758615782602,005
32.95795454545455,2.5188932269635758,30.0,38.0,8.0,33.173863636363635,11.04579305270668,22.0,50.0,28.0,28.053409090909092,6.662180384004044,22.0,39.0,17.0,28.348863636363635,9.571376531548516,18.0,42.0,24.0,25.376136363636363,3.844491168547708,22.0,32.0,10.0,159.90436248331616,5.746605913084041,142.311257154594,178.33884331242,36.02758615782602,005
33.064772727272725,2.503022707771512,30.0,38.0,8.0,33.339772727272724,10.983117620949884,22.0,50.0,28.0,28.19090909090909,6.666054379596338,22.0,39.0,17.0,28.55909090909091,9.541829398205714,18.0,41.0,23.0,25.511363636363637,3.888778489512596,22.0,32.0,10.0,160.48006787151004,5.28697239846739,146.637088507832,178.33884331242,31.701754804588006,005
24.360227272727272,2.2549964610296396,22.0,30.0,8.0,34.268181818181816,9.94283142239749,20.0,49.0,29.0,33.00909090909091,7.799761598391039,22.0,42.0,20.0,34.21931818181818,8.546575044406351,22.0,45.0,23.0,28.83068181818182,8.898018905588753,16.0,40.0,24.0,76.03236536143697,154.2133958694625,-179.805615267955,179.994691340348,359.800306608303,005
24.135227272727274,2.0081956947337347,22.0,30.0,8.0,33.74090909090909,10.097981755637614,20.0,49.0,29.0,32.826136363636365,7.865950707121136,22.0,42.0,20.0,33.820454545454545,8.468499908630768,22.0,44.0,22.0,28.72840909090909,9.29773248094341,16.0,40.0,24.0,50.62067796035945,163.8817462036729,-179.805615267955,179.954584294689,359.760199562644,005
23.942045454545454,1.805938536588077,22.0,29.0,7.0,33.24090909090909,9.991071427252576,20.0,49.0,29.0,32.62954545454546,7.876549762238844,22.0,42.0,20.0,33.60340909090909,8.486526070291397,22.0,44.0,22.0,28.454545454545453,9.183865658302722,16.0,40.0,24.0,42.04763417861362,166.5302843172806,-179.954584294689,179.983232184445,359.93781647913397,005
23.964772727272727,1.924101902230048,22.0,29.0,7.0,34.439772727272725,9.948093007898633,20.0,49.0,29.0,31.76818181818182,7.309451314045173,22.0,42.0,20.0,33.23409090909091,8.041495880228723,22.0,45.0,23.0,27.831818181818182,8.022773628503728,16.0,40.0,24.0,63.52312757067853,160.1554223734337,-179.943125138786,179.988961762397,359.93208690118297,005
24.1125,2.001097000283958,22.0,29.0,7.0,35.01136363636363,10.059588729825048,20.0,49.0,29.0,32.27613636363636,7.409905752041131,22.0,42.0,20.0,33.679545454545455,8.146362254111132,22.0,45.0,23.0,28.46818181818182,8.387701297605396,16.0,40.0,24.0,66.83983049635805,158.84622255526943,-179.943125138786,179.988961762397,359.93208690118297,005
23.980681818181818,1.8527226865631523,22.0,29.0,7.0,34.38977272727273,10.074230624500306,20.0,49.0,29.0,31.87727272727273,7.458730809545026,22.0,42.0,20.0,33.26022727272727,8.190724240548619,22.0,45.0,23.0,28.230681818181818,8.580777379947278,16.0,40.0,24.0,59.62035392942053,161.9735255845172,-179.943125138786,179.988961762397,359.93208690118297,005
22.62159090909091,3.370154732880038,18.0,29.0,11.0,51.99318181818182,11.19760318768085,39.0,68.0,29.0,43.382954545454545,13.904787612307798,27.0,62.0,35.0,27.1125,7.805727974029422,17.0,38.0,21.0,32.94204545454546,10.766216326915128,22.0,49.0,27.0,159.03213841437403,5.953970948097765,140.569465457396,175.875124793358,35.30565933596199,005
22.623863636363637,3.2729085729454015,18.0,29.0,11.0,51.84090909090909,11.093595986010417,39.0,68.0,29.0,43.03977272727273,13.80989467220652,27.0,62.0,35.0,26.95909090909091,7.740135017081073,17.0,37.0,20.0,32.689772727272725,10.627810214166752,22.0,48.0,26.0,159.04687905583063,5.70423010154248,140.569465457396,175.479783914717,34.91031845732098,005
22.638636363636362,3.0266029493845306,18.0,29.0,11.0,51.94431818181818,10.827063712107408,39.0,67.0,28.0,43.101136363636364,13.45531319792045,27.0,61.0,34.0,27.170454545454547,7.676442107496941,17.0,37.0,20.0,32.96931818181818,10.572163900315013,22.0,48.0,26.0,159.64793131557494,5.973486376088088,140.569465457396,175.479783914717,34.91031845732098,005
22.395454545454545,2.9310992776101275,18.0,28.0,10.0,67.7159090909091,9.494075740879346,55.0,82.0,27.0,35.268181818181816,13.348591562191675,22.0,56.0,34.0,25.114772727272726,7.80176320066536,16.0,36.0,20.0,31.172727272727272,9.443717575875114,22.0,46.0,24.0,144.8524031066075,20.538420687279707,71.2014652009074,170.414837005761,99.2133718048536,005
22.579545454545453,2.929169875071228,18.0,28.0,10.0,68.20113636363637,9.552450831618861,55.0,82.0,27.0,36.29772727272727,13.404629265436686,22.0,56.0,34.0,25.74772727272727,7.814758433897064,16.0,36.0,20.0,31.798863636363638,9.453438459559447,22.0,46.0,24.0,141.77765765345814,19.38920191559617,71.2014652009074,165.791067599055,94.58960239814759,005
22.71818181818182,2.8388756358870424,18.0,28.0,10.0,68.22954545454546,9.641979227822059,54.0,82.0,28.0,36.467045454545456,13.300762295233213,22.0,56.0,34.0,25.936363636363637,7.776891494827099,16.0,36.0,20.0,31.913636363636364,9.417792419117486,22.0,46.0,24.0,138.89239845839617,18.993290502462482,71.2014652009074,162.508019432955,91.30655423204759,005
16.206818181818182,10.86844677636039,0.0,30.0,30.0,48.25340909090909,32.630759501593374,0.0,83.0,83.0,24.71590909090909,19.46824270892352,0.0,56.0,56.0,18.319318181818183,13.31904274094516,0.0,37.0,37.0,20.848863636363635,14.979489722451875,0.0,42.0,42.0,106.80029011233867,70.6390691562337,0.0,167.595884653717,167.595884653717,005
15.579545454545455,10.964013024963545,0.0,29.0,29.0,46.65,33.1647094747633,0.0,83.0,83.0,23.927272727272726,19.576636859884836,0.0,55.0,55.0,17.751136363636363,13.4779491149448,0.0,36.0,36.0,19.898863636363636,14.968375711343915,0.0,42.0,42.0,103.47332603341908,72.08162900423096,0.0,167.595884653717,167.595884653717,005
21.279545454545456,3.4616784910223264,17.0,28.0,11.0,28.56022727272727,6.82848378905874,22.0,39.0,17.0,39.87613636363636,17.707006152664427,22.0,64.0,42.0,31.602272727272727,16.161570420942216,15.0,54.0,39.0,29.90340909090909,8.108972988212114,22.0,44.0,22.0,152.28022145179943,8.787320375742995,126.142388176002,171.852961071539,45.710572895537,005
21.336363636363636,3.218984234837479,17.0,28.0,11.0,28.49659090909091,6.743851557726091,22.0,39.0,17.0,40.04318181818182,17.59888810701704,22.0,64.0,42.0,31.756818181818183,16.040076197496308,15.0,54.0,39.0,29.994318181818183,8.084424671081837,22.0,44.0,22.0,152.9873425233674,8.248759965249132,126.142388176002,171.852961071539,45.710572895537,005
21.335227272727273,3.123246408813318,17.0,28.0,11.0,28.26590909090909,6.67370835926045,22.0,39.0,17.0,39.52272727272727,17.464299476313016,22.0,64.0,42.0,31.28409090909091,15.975157463754012,15.0,54.0,39.0,29.71931818181818,7.957248810112265,22.0,44.0,22.0,155.7192248232033,6.3345157036207205,137.051504595293,171.852961071539,34.80145647624599,005
25.668181818181818,3.6703834780623477,22.0,33.0,11.0,52.58522727272727,16.319174721312066,28.0,70.0,42.0,37.535227272727276,9.082382293768816,22.0,47.0,25.0,57.89545454545455,17.31238330509348,27.0,73.0,46.0,39.38409090909091,10.300384882081264,20.0,50.0,30.0,16.887468738714485,172.63893168966192,-179.943125138786,179.988961762397,359.93208690118297,005
25.24659090909091,3.419444693873965,22.0,32.0,10.0,51.72727272727273,16.37870518298301,28.0,70.0,42.0,37.05681818181818,9.023401337312603,22.0,47.0,25.0,57.15113636363636,17.406859243087986,27.0,73.0,46.0,38.74318181818182,10.363943127437565,20.0,49.0,29.0,32.9538694243544,169.91114443380215,-179.943125138786,179.988961762397,359.93208690118297,005
25.40340909090909,3.4181650069098204,22.0,32.0,10.0,53.3375,15.741042275904672,27.0,70.0,43.0,37.93295454545454,8.591555335842456,22.0,46.0,24.0,58.86477272727273,16.63911423951467,27.0,73.0,46.0,39.76704545454545,10.140448053474097,20.0,49.0,29.0,67.92932276556739,159.42530310024483,-179.943125138786,179.988961762397,359.93208690118297,005
17.001136363636363,7.804209154479364,0.0,31.0,31.0,28.139772727272728,12.649012176421374,0.0,43.0,43.0,39.47954545454545,23.209315131737466,0.0,66.0,66.0,26.105681818181818,15.10287343185926,0.0,45.0,45.0,23.369318181818183,9.083762460798658,0.0,35.0,35.0,-63.037298425711825,148.9106679397608,-179.948854716738,179.931665982884,359.880520699622,005
17.713636363636365,7.379165723634314,0.0,29.0,29.0,29.098863636363635,12.06132054354465,0.0,43.0,43.0,40.898863636363636,22.635501050332127,0.0,66.0,66.0,27.051136363636363,14.67398358194608,0.0,45.0,45.0,24.130681818181817,8.46409338369156,0.0,35.0,35.0,-53.65283572103214,154.87655009911325,-179.937395560835,179.96031387264,359.89770943347503,005
17.37159090909091,7.7066595885936735,0.0,29.0,29.0,28.417045454545455,12.741483087563283,0.0,43.0,43.0,39.9625,23.152747787544275,0.0,66.0,66.0,26.43409090909091,15.004248537449442,0.0,45.0,45.0,23.588636363636365,9.194680179051435,0.0,35.0,35.0,-40.22745794851161,157.04006866261093,-179.937395560835,179.96031387264,359.89770943347503,005
14.763636363636364,10.316846129006032,0.0,26.0,26.0,19.817045454545454,14.854504379533173,0.0,41.0,41.0,29.735227272727272,25.677486335188682,0.0,67.0,67.0,23.454545454545453,20.75402977896379,0.0,55.0,55.0,21.89659090909091,17.281611015388297,0.0,46.0,46.0,102.20349529819234,70.47260810027703,0.0,163.934684342831,163.934684342831,005
15.146590909090909,10.042641458750197,0.0,26.0,26.0,20.12727272727273,14.377766352575641,0.0,39.0,39.0,29.829545454545453,25.034803769819895,0.0,66.0,66.0,23.47840909090909,20.20524205645449,0.0,55.0,55.0,22.22840909090909,16.819465514584017,0.0,46.0,46.0,105.68141422347679,69.09805962017978,0.0,163.934684342831,163.934684342831,005
14.568181818181818,10.17259627017769,0.0,26.0,26.0,19.556818181818183,14.646639355889377,0.0,40.0,40.0,29.06477272727273,25.289355197631743,0.0,66.0,66.0,22.84431818181818,20.380518538515165,0.0,55.0,55.0,21.586363636363636,17.039907582297012,0.0,46.0,46.0,102.41103623771039,70.62145809310537,0.0,170.265867979027,170.265867979027,005
9.944318181818181,12.076003232882082,0.0,29.0,29.0,15.025,21.440389084410505,0.0,65.0,65.0,18.7,24.948373967783223,0.0,65.0,65.0,12.530681818181819,16.261680123659268,0.0,41.0,41.0,15.273863636363636,19.925913885270685,0.0,54.0,54.0,27.523538214205356,102.34888048366706,-179.685294130977,179.971773028543,359.65706715952,005
10.554545454545455,12.22531751856581,0.0,29.0,29.0,15.582954545454545,21.3767063199372,0.0,65.0,65.0,19.980681818181818,25.456439433393527,0.0,65.0,65.0,13.371590909090909,16.56644643455585,0.0,41.0,41.0,16.323863636363637,20.302952619565314,0.0,54.0,54.0,34.631346609048684,103.21590623060932,-179.685294130977,179.971773028543,359.65706715952,005
9.985227272727272,12.092390918679618,0.0,28.0,28.0,15.143181818181818,21.576132623038408,0.0,65.0,65.0,18.6875,24.945601327051264,0.0,65.0,65.0,12.504545454545454,16.244998594608834,0.0,41.0,41.0,15.286363636363637,19.863564073095,0.0,52.0,52.0,31.69622706404225,101.13710732057723,-179.633727929416,179.971773028543,359.605500957959,005
19.320454545454545,7.860837323704904,0.0,28.0,28.0,25.84431818181818,12.370587899920901,0.0,42.0,42.0,35.981818181818184,22.450240662075853,0.0,67.0,67.0,28.276136363636365,19.01972358033402,0.0,56.0,56.0,26.173863636363638,12.556617182677588,0.0,43.0,43.0,118.24820822910975,109.36691683563252,-179.96031387264,179.988961762397,359.949275635037,005
19.845454545454544,7.294532652032634,0.0,28.0,28.0,26.552272727272726,11.77678742728415,0.0,42.0,42.0,36.92840909090909,21.935299741324155,0.0,67.0,67.0,29.006818181818183,18.71569465020386,0.0,56.0,56.0,26.894318181818182,11.96430161653774,0.0,43.0,43.0,114.33203518850654,117.16402220793628,-179.96031387264,179.988961762397,359.949275635037,005
19.29431818181818,7.854122512681788,0.0,28.0,28.0,25.879545454545454,12.320586606929192,0.0,42.0,42.0,35.94772727272727,22.387181687868168,0.0,66.0,66.0,28.210227272727273,19.013276101981088,0.0,56.0,56.0,26.2625,12.574702350534801,0.0,43.0,43.0,102.84706363068898,125.27955973760425,-179.96031387264,179.988961762397,359.949275635037,005
23.242045454545455,2.1493773723669314,19.0,27.0,8.0,48.94886363636363,13.232479791632043,28.0,64.0,36.0,42.117045454545455,12.035409136744914,23.0,60.0,37.0,28.318181818181817,6.474856008482235,18.0,36.0,18.0,35.69772727272727,10.764292584034994,22.0,49.0,27.0,151.32786142214746,17.232424263851186,51.732359322362,170.798718728498,119.06635940613599,005
23.230681818181818,2.1800155313534235,19.0,27.0,8.0,48.83522727272727,13.465659520126872,28.0,64.0,36.0,42.13522727272727,12.258712484046965,23.0,60.0,37.0,28.269318181818182,6.5708699084143944,18.0,36.0,18.0,35.592045454545456,10.787858511802106,22.0,49.0,27.0,150.38238339692106,16.815883917374936,51.732359322362,170.798718728498,119.06635940613599,005
23.15909090909091,2.123389034476616,19.0,27.0,8.0,48.76931818181818,13.554191384238992,28.0,64.0,36.0,42.06590909090909,12.091139565472544,23.0,60.0,37.0,28.236363636363638,6.527984894043453,18.0,36.0,18.0,35.33409090909091,10.756592971539451,22.0,49.0,27.0,150.16144305805778,16.538480961673788,51.732359322362,166.873957831852,115.14159850949001,005
27.945454545454545,6.236747934091006,17.0,48.0,31.0,34.30340909090909,9.359607956820195,22.0,51.0,29.0,34.02159090909091,9.69808965330563,22.0,48.0,26.0,27.557954545454546,8.065854257735182,18.0,39.0,21.0,28.59659090909091,6.228398102526341,22.0,43.0,21.0,149.24495148855777,9.128699150257363,130.737509692951,163.201298365064,32.463788672113,005
28.24659090909091,6.168973851306162,17.0,48.0,31.0,34.63522727272727,9.436023090610203,22.0,51.0,29.0,34.30113636363637,9.736365692109962,22.0,48.0,26.0,27.7125,8.034885761760739,18.0,39.0,21.0,28.369318181818183,5.839809655104458,22.0,42.0,20.0,148.733488993143,9.075835716895465,130.737509692951,163.201298365064,32.463788672113,005
28.40909090909091,6.192437403134208,17.0,48.0,31.0,33.951136363636365,9.463140146692874,22.0,51.0,29.0,33.59431818181818,9.714689649683589,22.0,48.0,26.0,27.05909090909091,7.911939142317485,18.0,39.0,21.0,27.51818181818182,5.210534466010911,22.0,38.0,16.0,149.49493037021972,8.863356312320633,131.195875929056,163.201298365064,32.00542243600799,005
11.235227272727272,11.172831697030315,0.0,28.0,28.0,15.802272727272728,16.21950269157422,0.0,42.0,42.0,22.525,25.544334232146987,0.0,67.0,67.0,18.2625,21.36342356639667,0.0,57.0,57.0,16.41931818181818,17.040335557105685,0.0,44.0,44.0,82.18729285590547,89.32596692002154,-179.776967378198,179.891558937225,359.66852631542304,005
11.810227272727273,11.213288988889348,0.0,27.0,27.0,16.6,16.305645982575815,0.0,41.0,41.0,23.767045454545453,25.810701716319976,0.0,67.0,67.0,19.3375,21.674470804591536,0.0,57.0,57.0,17.285227272727273,17.17336097626421,0.0,44.0,44.0,82.61610618937262,92.92335819058304,-179.931665982884,179.891558937225,359.823224920109,005
11.24090909090909,11.135984223592414,0.0,27.0,27.0,15.745454545454546,16.114116546249615,0.0,41.0,41.0,22.292045454545455,25.235030313178243,0.0,67.0,67.0,18.104545454545455,21.19644003713675,0.0,57.0,57.0,16.392045454545453,16.967808569001996,0.0,44.0,44.0,80.46354932925438,91.24286294234541,-179.931665982884,179.719671598685,359.651337581569,005
18.698863636363637,10.181489379329774,0.0,28.0,28.0,25.095454545454544,15.756888169730354,0.0,46.0,46.0,37.12954545454546,25.341603231422493,0.0,69.0,69.0,28.129545454545454,19.583017683992686,0.0,55.0,55.0,24.31022727272727,14.820912281551296,0.0,42.0,42.0,63.384810350226715,138.7863172598177,-179.977502606494,179.971773028543,359.949275635037,005
19.168181818181818,9.750705632444173,0.0,28.0,28.0,25.522727272727273,15.221155487681127,0.0,46.0,46.0,37.669318181818184,24.65818072786091,0.0,69.0,69.0,28.589772727272727,19.105594966900565,0.0,55.0,55.0,24.835227272727273,14.345774954294251,0.0,42.0,42.0,51.52905045746708,145.99295442504743,-179.977502606494,179.971773028543,359.949275635037,005
18.46590909090909,9.98618234411516,0.0,28.0,28.0,24.545454545454547,15.386689267401556,0.0,46.0,46.0,36.10454545454545,24.789669352606744,0.0,69.0,69.0,27.511363636363637,19.25716768456371,0.0,55.0,55.0,24.068181818181817,14.6808436209057,0.0,43.0,43.0,46.23542827941305,145.21514340613237,-179.977502606494,179.971773028543,359.949275635037,005
12.430681818181819,10.889411641533272,0.0,28.0,28.0,16.806818181818183,15.366624070711776,0.0,41.0,41.0,24.339772727272727,25.404844919874883,0.0,68.0,68.0,19.217045454545456,20.71784321869189,0.0,57.0,57.0,17.413636363636364,16.179161554142453,0.0,44.0,44.0,64.93854818382484,112.390615757318,-179.931665982884,179.954584294689,359.886250277573,005
12.922727272727272,10.790923451012885,0.0,28.0,28.0,17.554545454545455,15.368628828432149,0.0,41.0,41.0,25.64659090909091,25.585975601274388,0.0,68.0,68.0,20.24659090909091,20.892514149068038,0.0,57.0,57.0,18.245454545454546,16.25209713104819,0.0,44.0,44.0,72.72788987597627,110.33712273821796,-179.931665982884,179.937395560835,359.869061543719,005
12.423863636363636,10.809659971926855,0.0,28.0,28.0,16.954545454545453,15.472783356377366,0.0,41.0,41.0,24.81022727272727,25.572030796150237,0.0,68.0,68.0,19.631818181818183,20.91619395161289,0.0,57.0,57.0,17.569318181818183,16.265823470439102,0.0,44.0,44.0,77.42681441710468,104.15422397452443,-179.931665982884,179.937395560835,359.869061543719,005
25.880681818181817,6.877868954356851,18.0,37.0,19.0,32.47386363636364,7.859085569034412,22.0,43.0,21.0,27.10909090909091,3.9030185394138557,22.0,33.0,11.0,29.555681818181817,8.609803581786412,16.0,38.0,22.0,31.754545454545454,8.917614197486154,22.0,46.0,24.0,-59.62961240651915,164.1070940477936,-179.966043450592,179.931665982884,359.897709433476,005
25.447727272727274,6.703424790778206,18.0,37.0,19.0,32.04090909090909,7.8274377028332545,22.0,43.0,21.0,26.897727272727273,3.8880345955931164,22.0,33.0,11.0,29.193181818181817,8.578193752641125,16.0,38.0,22.0,31.244318181818183,8.928788449251533,22.0,45.0,23.0,-71.76210440344292,159.52391292709936,-179.966043450592,179.931665982884,359.897709433476,005
26.107954545454547,6.892745224161895,18.0,37.0,19.0,32.44772727272727,7.73507326863,22.0,43.0,21.0,27.15681818181818,3.8903083382865873,22.0,33.0,11.0,29.675,8.499401716912464,16.0,38.0,22.0,32.0875,9.064683122626866,22.0,45.0,23.0,-88.18581589407128,150.8811588498098,-179.943125138786,179.966043450592,359.909168589378,005
18.547727272727272,13.65034113187392,0.0,34.0,34.0,18.225,14.029330072128436,0.0,36.0,36.0,16.901136363636365,12.592674587002247,0.0,32.0,32.0,18.02840909090909,14.51802522934567,0.0,38.0,38.0,22.37272727272727,18.81832235344977,0.0,50.0,50.0,79.2451024908364,115.88462801668368,-179.691023708929,179.983232184445,359.67425589337404,005
19.226136363636364,13.436128317458982,0.0,34.0,34.0,18.93409090909091,13.85961174816659,0.0,36.0,36.0,17.51590909090909,12.381978164431677,0.0,31.0,31.0,18.70340909090909,14.380289136551687,0.0,38.0,38.0,23.370454545454546,18.741580892199114,0.0,50.0,50.0,81.64847813665722,117.75375307359427,-179.731130754588,179.983232184445,359.714362939033,005
18.37272727272727,13.489800248476683,0.0,33.0,33.0,18.151136363636365,13.93951621631975,0.0,36.0,36.0,16.80909090909091,12.477157641462952,0.0,31.0,31.0,17.861363636363638,14.4047453656629,0.0,38.0,38.0,22.34318181818182,18.75470726035167,0.0,50.0,50.0,83.59373495996672,113.21928784621872,-179.731130754588,179.983232184445,359.714362939033,005
16.96931818181818,13.268562109144115,0.0,39.0,39.0,17.51590909090909,13.932621028328025,0.0,40.0,40.0,16.168181818181818,12.19505810354179,0.0,33.0,33.0,16.397727272727273,13.74106302352656,0.0,40.0,40.0,19.220454545454544,16.566711962484707,0.0,51.0,51.0,-59.47493984536996,126.71047541951438,-179.908747671079,179.977502606494,359.886250277573,005
17.80909090909091,13.291313263348464,0.0,39.0,39.0,18.35340909090909,13.95500438799674,0.0,40.0,40.0,16.854545454545455,12.11110411875014,0.0,33.0,33.0,17.338636363636365,13.889707044313768,0.0,40.0,40.0,20.31022727272727,16.798211077459783,0.0,51.0,51.0,-60.27939212238575,129.21684617489674,-179.920206826981,179.977502606494,359.89770943347503,005
17.381818181818183,13.510084999518504,0.0,39.0,39.0,17.929545454545455,14.226401185910628,0.0,40.0,40.0,16.395454545454545,12.335295894034662,0.0,33.0,33.0,17.004545454545454,14.185699498013268,0.0,40.0,40.0,19.972727272727273,17.157338260882632,0.0,51.0,51.0,-58.02772658547793,127.62750892011117,-179.954584294689,179.977502606494,359.93208690118297,005
